repo_name,commit,subject,message,bug_fix_regex_count,valid_fix_regex_count,negeted_bug_fix_regex,bq_classification,Is_bug,Bug_Justification,English_classification,Is_English,Comment,Type,Is_Refactor
HelpMeRuth/ruthless,60b9df7a54804a965850db00beec4d3a2c002536,fuse: add flag to turn on async direct IO,"fuse: add flag to turn on async direct IO

Without async DIO write requests to a single file were always serialized.
With async DIO that's no longer the case.

So don't turn on async DIO by default for fear of breaking backward
compatibility.

Signed-off-by: Miklos Szeredi <84cd5483a2f9acd1c37251cba7c2908448f221b8@suse.cz>
",0,0,0,FALSE,FALSE,add,TRUE,TRUE,,adaptive,
sivu/linux,60b9df7a54804a965850db00beec4d3a2c002536,fuse: add flag to turn on async direct IO,"fuse: add flag to turn on async direct IO

Without async DIO write requests to a single file were always serialized.
With async DIO that's no longer the case.

So don't turn on async DIO by default for fear of breaking backward
compatibility.

Signed-off-by: Miklos Szeredi <84cd5483a2f9acd1c37251cba7c2908448f221b8@suse.cz>
",0,0,0,FALSE,,,TRUE,,duplicated,,
rlmh/OpenShadingLanguage,54f206cf2e83f3ce4e3c4b972d4df9705895ca29,Update PDF docs,"Update PDF docs
",0,0,0,FALSE,FALSE,update,FALSE,TRUE,,perfective,FALSE
vegetalte-dev/android_kernel_bq_vegetalte,5f8f718ae1e1a6b4e16e67e9e67aff1864419f2e,rt2x00: rt2800usb: do not check packedid for aggregated frames,"rt2x00: rt2800usb: do not check packedid for aggregated frames

Tx statuses of aggregated subframes contain packetid of first subframe
in the AMPDU. We can not identify AMPDU subframes based on packedid, so
simply assume that status match first pending frame in the queue. Thats
mostly the same what 2800pci do.

Signed-off-by: Stanislaw Gruszka <1542dc81552e668e197a396f69e655c1621c300d@redhat.com>
Acked-by: Gertjan van Wingerde <1a7d4b7fcc67848a7146b426400f699af933a40d@gmail.com>
Acked-by: Helmut Schaa <b93afca131f86f2653331097f5dcdcaaa5682625@googlemail.com>
Signed-off-by: John W. Linville <2a53bac7a5d324865ef46ec4c38b2c0fba1456b4@tuxdriver.com>
",0,0,0,FALSE,FALSE,other action,TRUE,TRUE,,adaptive,
TheTypoMaster/linux,41c21e351e79004dbb4efa4bc14a53a7e0af38c5,userns: Changing any namespace id mappings should require privileges,"userns: Changing any namespace id mappings should require privileges

Changing uid/gid/projid mappings doesn't change your id within the
namespace; it reconfigures the namespace.  Unprivileged programs should
*not* be able to write these files.  (We're also checking the privileges
on the wrong task.)

Given the write-once nature of these files and the other security
checks, this is likely impossible to usefully exploit.

Signed-off-by: Andy Lutomirski <2cc0d0d76de2e6f37b92deeb83c85cb306fc5dc1@amacapital.net>
",1,0,0,TRUE,TRUE,"wrong, should?",TRUE,TRUE,,corrective,FALSE
caglar10ur/linux-2.6.27.y,b93b6ca3bf822a24e1535ee7c773740628bca1e6,i386: remove unnecessary code,"i386: remove unnecessary code

Oleg Nesterov pointed out that the set_fs() calls in setup_frame()
and setup_rt_frame() were superfluous.

[ tglx: arch/x86 adaptation ]

Signed-off-by: Ingo Molnar <9dbbbf0688fedc85ad4da37637f1a64b8c718ee2@elte.hu>
Signed-off-by: Andi Kleen <0474aee45985f5ae829f53849df476200e876990@suse.de>
Cc: Oleg Nesterov <20b70f0af00562e63758b9ee42012ecc96c58590@tv-sign.ru>
Cc: Chuck Ebbert <b951995537429da8a77f77b3db331e2f955ae5e8@compuserve.com>
Signed-off-by: Andrew Morton <5c1e68b099950c134891f0b6e179498a8ebe9cf9@linux-foundation.org>
Signed-off-by: Thomas Gleixner <00e4cf8f46a57000a44449bf9dd8cbbcc209fd2a@linutronix.de>
",0,0,0,FALSE,FALSE,remove unnecessary,TRUE,TRUE,,perfective,TRUE
intelfx/linux,5f30a4ab4ac40a71ce7e2aaaab782284553b21a4,batman-adv: update README (date & ap isolation sysfs file),"batman-adv: update README (date & ap isolation sysfs file)

Signed-off-by: Simon Wunderlich <ee8cb2fe367357431f9fb32cc761adf92c257cce@hrz.tu-chemnitz.de>
Signed-off-by: Marek Lindner <104240d543ffdbcddd3f116d866dc6166bffcd7a@yahoo.de>
",0,0,0,FALSE,FALSE,update,FALSE,TRUE,,perfective,FALSE
jkrishnavs/linux,897f17a65389a26509bd0c79a9812d1c9ea8ea6f,tracing: combine the default tracers into one config,"tracing: combine the default tracers into one config

Both event tracer and sched switch plugin are selected by default
by all generic tracers. But if no generic tracer is enabled, their options
appear. But ether one of them will select the other, thus it only
makes sense to have the default tracers be selected by one option.

[ Impact: clean up kconfig menu ]

Signed-off-by: Steven Rostedt <43232e92d70cc7aa53504ad0397085ee47bad87f@goodmis.org>
",0,0,0,FALSE,FALSE,combine,TRUE,TRUE,,perfective,TRUE
andreyloktev/linux,ef04a29737dd08352fdf6431d119ca636d664efe,mac80211: handle station TX latency allocation errors,"mac80211: handle station TX latency allocation errors

When the station's TX latency data structures need to be
allocated, handle failures properly and also free all the
structures if there are any other problems.

Move the allocation code up so that allocation failures
don't trigger rate control algorithm calls.

Reported-by: ZHAO Gang <afc9accd6d61593e24a7fa4c4294166f24b95ffb@gmail.com>
Signed-off-by: Johannes Berg <bff32994ff0f8d048f262a8388145a71b6071bfe@intel.com>
",3,0,0,TRUE,TRUE,"faliure, error",TRUE,TRUE,,corrective,FALSE
Ronmenator/Fayde,e81aa480cd693076c094ba6a9ae2ef69166c5923,Fixed older tests.,"Fixed older tests.
",1,0,0,TRUE,TRUE,fixed,FALSE,TRUE,,corrective,FALSE
TriJetScud/linux-vyatta,ed4f7c20b346294959a16d35443def922e5e1e59,hwmon: (f71882fg) Add F8000 support,"hwmon: (f71882fg) Add F8000 support

And (finally) the patch actually adding f8000 support.

Signed-off-by: Hans de Goede <9fa1be1a5b5729e4c6b404f34c9ce49ff4882fd8@redhat.com>
Signed-off-by: Jean Delvare <49ad6a9f5aa17024c23048df346d55bda6837e01@linux-fr.org>
",0,0,0,FALSE,FALSE,add support,TRUE,TRUE,,adaptive,
Technux/linux,aadcec010127a20599500c7007fbe9998744be41,iscsi-target: Fix CONFIG_SMP=n and CONFIG_MODULES=n build failure,"iscsi-target: Fix CONFIG_SMP=n and CONFIG_MODULES=n build failure

This patch fixes the following CONFIG_SMP=n and CONFIG_MODULES=n build
failure, because iscsit_thread_get_cpumask() is defined as a macro in
iscsi_target.c, but needed by iscsi_target_login.c

drivers/built-in.o: In function `iscsi_post_login_handler':
iscsi_target_login.c:(.text+0x13a315): undefined reference to `iscsit_thread_get_cpumask'
iscsi_target_login.c:(.text+0x13a4b4): undefined reference to `iscsit_thread_get_cpumask'
make: *** [.tmp_vmlinux1] Error 1

Reported-by: Randy Dunlap <6f29df8e90a57f1ba61ffd63b0468c86bb6d3a99@xenotime.net>
Signed-off-by: Nicholas Bellinger <978acd1567d5598152161fdf8bf3ca568f950c9b@linux-iscsi.org>
",5,0,0,TRUE,TRUE,"fix, failure",TRUE,TRUE,,corrective,FALSE
laufersteppenwolf/lge-kernel-p880,0029d64af5d72049e2170e4609fa83bd1f3f07cd,net: sh_eth: fix TX/RX descriptor not set physical memory,"net: sh_eth: fix TX/RX descriptor not set physical memory

Fix the probrem that TX/RX descirptor not set physical memory.

Signed-off-by: Yoshihiro Shimoda <5d82894f6463c1fe5aa75f94b84f214f49d204f0@renesas.com>
Signed-off-by: Nobuhiro Iwamatsu <ba3ce62c270b7d092f09de66b1ca73edef16c484@renesas.com>
Signed-off-by: David S. Miller <fe08d3c717adf2ae63592e4c9aec6e3e404d8e3e@davemloft.net>
",2,0,0,TRUE,TRUE,fix problem,TRUE,TRUE,,corrective,FALSE
padovan/bluetooth-next,15e6cb3673ea6277999642802406a764b49391b0,tracing: add a tracer to catch execution time of kernel functions,"tracing: add a tracer to catch execution time of kernel functions

Impact: add new tracing plugin which can trace full (entry+exit) function calls

This tracer uses the low level function return ftrace plugin to
measure the execution time of the kernel functions.

The first field is the caller of the function, the second is the
measured function, and the last one is the execution time in
nanoseconds.

- v3:

- HAVE_FUNCTION_RET_TRACER have been added. Each arch that support ftrace return
  should enable it.
- ftrace_return_stub becomes ftrace_stub.
- CONFIG_FUNCTION_RET_TRACER depends now on CONFIG_FUNCTION_TRACER
- Return traces printing can be used for other tracers on trace.c
- Adapt to the new tracing API (no more ctrl_update callback)
- Correct the check of ""disabled"" during insertion.
- Minor changes...

Signed-off-by: Frederic Weisbecker <e8a1bf9163cb25e93cfd6540f223b3872ea7ee55@gmail.com>
Cc: Steven Rostedt <43232e92d70cc7aa53504ad0397085ee47bad87f@goodmis.org>
Signed-off-by: Ingo Molnar <9dbbbf0688fedc85ad4da37637f1a64b8c718ee2@elte.hu>
",1,0,0,TRUE,TRUE,correct,TRUE,TRUE,,corrective,FALSE
coldnew/linux,abe1c3638ccf8b68536afb52b111f6ad46d1cf71,igb: cap interrupts at 20K per queue when in itr mode 3,"igb: cap interrupts at 20K per queue when in itr mode 3

In order to maintain similar performance between MSI-X and
legacy/MSI interrupts, this patch reduces the number of interrupts
when receiving small packets to 20K when in interrupt throttle
rate mode 3.

Signed-off-by: Nicholas Nunley <ee86a797761eecd1790d51a78ecb30184e14d0dd@intel.com>
Signed-off-by: Jeff Kirsher <87e35f5be20bb3e67f4ba6b86f5f6be3085b1b3a@intel.com>
Signed-off-by: David S. Miller <fe08d3c717adf2ae63592e4c9aec6e3e404d8e3e@davemloft.net>
",0,0,0,FALSE,FALSE,other action,TRUE,TRUE,,adaptive,
emceethemouth/kernel_mainline,3f359a7cb1847900bc87b3498f72c1ee848942a7,[media] v4l: Fix colorspace conversion error in sample code,"[media] v4l: Fix colorspace conversion error in sample code

The sample code erroneously scales the y1, pb and pr variables from the
[0.0 .. 1.0] and [-0.5 .. 0.5] ranges to [0 .. 255] and [-128 .. 127].
Fix it.

Signed-off-by: Laurent Pinchart <3ded2f39a78f0d7044839546f95841842b4d7c96@ideasonboard.com>
Acked-by: Hans Verkuil <3a513708f73c27e7d36ebc496aa41dad6a3153ea@cisco.com>
Signed-off-by: Mauro Carvalho Chehab <0cae1d1e981e84d16b82ca3d17be8a7f826608d3@samsung.com>
",3,1,0,TRUE,TRUE,"fix, error",TRUE,TRUE,,corrective,FALSE
NextThingCo/CHIP-linux,645ae3bce3e62541f8dc2701dde2a2791d842b6c,common: dma-mapping: remove old alloc_coherent and free_coherent methods,"common: dma-mapping: remove old alloc_coherent and free_coherent methods

Remove old, unused alloc_coherent and free_coherent methods from
dma_map_ops structure.

Signed-off-by: Marek Szyprowski <2a0259761cc3e88db42be5300c1579a67c77e65e@samsung.com>
Acked-by: Kyungmin Park <504c23c4986a3760712724894be3105092c27331@samsung.com>
Reviewed-by: Arnd Bergmann <f2c659f01951776204a6c5b902787d9019fbeebd@arndb.de>
",0,0,0,FALSE,FALSE,remove,TRUE,TRUE,,perfective,FALSE
ResurrectionRemix-Devices/android_kernel_lge_hammerhead,c976bc82339437e840f7dbf0b8c89c09d3fcd75e,"V4L/DVB (5922): ivtv, cx25840: postpone fw load until first use","V4L/DVB (5922): ivtv, cx25840: postpone fw load until first use

The firmware is now loaded when the driver is actually used for the first
time. This allows the driver to be compiled in-kernel instead of as a module.

Signed-off-by: Hans Verkuil <f625be9dbdcbbd12a043857af148e8fb895d9a1d@xs4all.nl>
Signed-off-by: Mauro Carvalho Chehab <ad86ba2154032c9f55743a190faa2459a9d61d42@infradead.org>
",0,0,0,FALSE,FALSE,other action,TRUE,TRUE,,adaptive,
tarunkapadia93/android_kernel_xiaomi_armani,c976bc82339437e840f7dbf0b8c89c09d3fcd75e,"V4L/DVB (5922): ivtv, cx25840: postpone fw load until first use","V4L/DVB (5922): ivtv, cx25840: postpone fw load until first use

The firmware is now loaded when the driver is actually used for the first
time. This allows the driver to be compiled in-kernel instead of as a module.

Signed-off-by: Hans Verkuil <f625be9dbdcbbd12a043857af148e8fb895d9a1d@xs4all.nl>
Signed-off-by: Mauro Carvalho Chehab <ad86ba2154032c9f55743a190faa2459a9d61d42@infradead.org>
",0,0,0,FALSE,,,TRUE,TRUE,duplicated,,
vegetalte-dev/android_kernel_bq_vegetalte_LP,ab1b32bb96022ecfbb34af15a5e63a8b8da39536,platform: qpnp-power-on: Simulate press event,"platform: qpnp-power-on: Simulate press event

Status of the keys connected to the KPDPWR and RESIN lines
are identified by reading corresponding bits in RT status
register. If the state has been changed by the time interrupt
is delivered then the press event will be missed.

Maintain a state variable to find unbalanced release events
and simulate a press event.

Change-Id: I809c8166796e2436dbd203e4aa0c304d3d612226
Signed-off-by: Mohan Pallaka <86b27591cb54bdf386dca3681de7fd1b51fc95fc@codeaurora.org>
",0,0,0,FALSE,FALSE,other action,TRUE,TRUE,,adaptive,
erikcas/kernel-tianchi,a7ca08038b990e2cbed324948664b2d8940fd782,Merge tag 'perf-urgent-for-mingo' of git://git.kernel.org/pub/scm/linux/kernel/git/acme/linux into perf/urgent,"Merge tag 'perf-urgent-for-mingo' of git://git.kernel.org/pub/scm/linux/kernel/git/acme/linux into perf/urgent

Pull various perf tooling fixes from Arnaldo Carvalho de Melo.
",1,0,0,TRUE,TRUE,fixes,TRUE,TRUE,,corrective,FALSE
jswope00/griffinx,413202e7d66a7388d6e786a87fb66890e64569b7,Merged ned/whitelistable-sandbox,"Merged ned/whitelistable-sandbox
",0,0,0,FALSE,FALSE,other action,FALSE,TRUE,,adaptive,
kaneawk/android_kernel_motorola_msm8996,b6de860651d5a9e56ba4f4e3edc1aa52ac2ac849,rtc-bfin: fix state restoration when resuming,"rtc-bfin: fix state restoration when resuming

Much (but not all) of the RTC state is kept in the RTC peripheral which
has its own power domain.  Periodically (1 HZ), that state is synced from
one power domain to the other (peripheral->core).  When we are resuming,
we need to wait for the sync to occur so that we don't get a mismatch of
reading undefined state in the rest of the driver.

Further, once the externally maintained bits have been synced back into
the core, we then need to restore the bits maintained in the core.  In our
particular case, that is just the write completion interrupt bit.

If we don't do any of this, working with the RTC causes ~5 second delays
from time to time after waking up due to the write completion interrupt
never firing.

Reported-by: Michael Dean <02f991b48f2026392006a6087ea965fe79d2392f@aeronix.com>
Reported-by: Michael Hennerich <38f18d03059a1bc88082b55d7ca2d9b1ebfaffe0@analog.com>
Signed-off-by: Mike Frysinger <8f3f75c74bd5184edcfa6534cab3c13a00a2f794@gentoo.org>
Acked-by: Alessandro Zummo <f0b9bd96bf07bfecc189c62159960134588fafe5@towertech.it>
Signed-off-by: Andrew Morton <5c1e68b099950c134891f0b6e179498a8ebe9cf9@linux-foundation.org>
Signed-off-by: Linus Torvalds <69652caca27c8b940640ad396ab71f93cacec34f@linux-foundation.org>
",1,0,0,TRUE,TRUE,fix,TRUE,TRUE,,corrective,FALSE
aalto-speech/flatcat,0f55b9e2008d94120c16de99cd2d0a663bf08a35,Bumped version to 2.0.0alpha3,"Bumped version to 2.0.0alpha3
",0,0,0,FALSE,FALSE,other action,FALSE,TRUE,,other,
ashwinr64/android_kernel_motorola_msm8952,2249ca9d60d3a8a1f6f223f0f0a0283fcb7ce33e,powerpc: Various UP build fixes,"powerpc: Various UP build fixes

Mostly this involves adding #include <asm/smp.h>, since that defines
things like boot_cpuid[_phys] and [gs]et_hard_smp_processor_id, which
are SMP-related but still needed on UP.  This incorporates fixes
posted by Olof Johansson and Heikki Lindholm.

Signed-off-by: Paul Mackerras <19a0ba370c443ba08d20b5061586430ab449ee8c@samba.org>
",2,0,0,TRUE,TRUE,fixes,TRUE,TRUE,,corrective,FALSE
University-of-Potsdam-MM/moodle,b964171cbf5649fd043a80a420a557e3c3ecad92,mod-scorm MDL-25792 Fixed database discrepancies between a fresh install and an upgraded site within the SCORM module,"mod-scorm MDL-25792 Fixed database discrepancies between a fresh install and an upgraded site within the SCORM module
",1,0,0,TRUE,TRUE,fixed,TRUE,TRUE,,corrective,FALSE
Burick/moodle,b964171cbf5649fd043a80a420a557e3c3ecad92,mod-scorm MDL-25792 Fixed database discrepancies between a fresh install and an upgraded site within the SCORM module,"mod-scorm MDL-25792 Fixed database discrepancies between a fresh install and an upgraded site within the SCORM module
",1,0,0,TRUE,,,TRUE,TRUE,duplicated,,
MikeDK/linux,4e4c9a140fc2ecf5e086922ccd2022bdabe509b6,cpuset: cleanup cpuset[_can]_attach(),"cpuset: cleanup cpuset[_can]_attach()

cpuset_can_attach() prepare global variables cpus_attach and
cpuset_attach_nodemask_{to|from} which are used by cpuset_attach().
There is no reason to prepare in cpuset_can_attach().  The same
information can be accessed from cpuset_attach().

Move the prepartion logic from cpuset_can_attach() to cpuset_attach()
and make the global variables static ones inside cpuset_attach().

With this change, there's no reason to keep
cpuset_attach_nodemask_{from|to} global.  Move them inside
cpuset_attach().  Unfortunately, we need to keep cpus_attach global as
it can't be allocated from cpuset_attach().

v2: cpus_attach not converted to cpumask_t as per Li Zefan and Rusty
    Russell.

Signed-off-by: Tejun Heo <546b05909706652891a87f7bfe385ae147f61f91@kernel.org>
Acked-by: Li Zefan <a8167b9d27aca9c6624754deb52c4c6420eded04@huawei.com>
Cc: Rusty Russell <df9728c9e5104131c08c7adb03af425394842596@rustcorp.com.au>
",0,0,0,FALSE,FALSE,cleanup,TRUE,TRUE,,perfective,TRUE
lg-devs/android_kernel_lge_msm8994,ad46c54868078440b4538fa263a5fd2f124b5a57,"[PARISC] kobject is embedded in subsys, not kset","[PARISC] kobject is embedded in subsys, not kset

Signed-off-by: Kyle McMartin <3c25b01657254677d3e1a8fd1f0742c5d489bd39@parisc-linux.org>
",0,0,0,FALSE,FALSE,other action,TRUE,TRUE,,adaptive,
toli/docker,f4abc6406e5837cee33763b6784b89578045d4db,Using checkers assert for integration-cli/docker_cli_attach_unix_test.go,"Using checkers assert for integration-cli/docker_cli_attach_unix_test.go

Fixes part of #16756

Signed-off-by: Wen Cheng Ma <484c768444514799b39aebd3c7a0b244f5784570@cn.ibm.com>
",1,0,0,TRUE,TRUE,fixed,TRUE,TRUE,,corrective,FALSE
aopp/android_kernel_lge_hammerhead,cbe487fac7fc016dbabbcbe83f11384e1803a56d,KVM: PPC: Add mtsrin PV code,"KVM: PPC: Add mtsrin PV code

This is the guest side of the mtsr acceleration. Using this a guest can now
call mtsrin with almost no overhead as long as it ensures that it only uses
it with (MSR_IR|MSR_DR) == 0. Linux does that, so we're good.

Signed-off-by: Alexander Graf <3ad82b0c937b9aa51276120cedd545efc822be04@suse.de>
",0,0,0,FALSE,FALSE,add,TRUE,TRUE,,adaptive,
wolfgar/utilite,73a5f4196dcdf1f5b0bcfa208cb485c4fde840cc,V4L/DVB (13348): cx23885: update model matrix for models 85021 and 85721,"V4L/DVB (13348): cx23885: update model matrix for models 85021 and 85721

Signed-off-by: Michael Krufky <00524723a60798c74a43fcc620c25dd7b9ece078@kernellabs.com>
Signed-off-by: Mauro Carvalho Chehab <ad86ba2154032c9f55743a190faa2459a9d61d42@redhat.com>
",0,0,0,FALSE,FALSE,update,TRUE,TRUE,,adaptive,
georaldc/yii2,d1ebf655974093388b4e01551aa8303b7e82414a,Fixed the issue that ActiveQuery::one() doesn't bring back related objects when asArray is true.,"Fixed the issue that ActiveQuery::one() doesn't bring back related objects when asArray is true.
",1,0,0,TRUE,TRUE,fixed,TRUE,TRUE,,corrective,FALSE
wangcy6/docker,b55346b3279a3243da8cab82a7ddc427454aba61,Fix 'docker stats' help message,"Fix 'docker stats' help message

Closes #10771

Signed-off-by: Doug Davis <ff3bde741799c0eff815b83a54eda3fc494df54f@us.ibm.com>
",1,1,0,FALSE,TRUE,fixed help message,FALSE,TRUE,,corrective,FALSE
Vungle/vowpal_wabbit,0733727589287b75b88261d1d060d22bac114900,Merge pull request #95 from nicknussbaum/master,"Merge pull request #95 from nicknussbaum/master

Do utf-16 to utf-8 conversion on marshalling from C# to VW",0,0,0,FALSE,FALSE,conversion,TRUE,TRUE,,adaptive,
RepoB/android_kernel_sony_msm8974-GreatDevs,4d85b471593d03e141f9160a58574b9204363267,[SCSI] sym53c8xx: Simplify DAC DMA handling,"[SCSI] sym53c8xx: Simplify DAC DMA handling

By introducing the use_dac(), set_dac() and DMA_DAC_MASK macros, we can
eliminate a lot of ifdefs from the code.  We now rely on the compiler to
optimise away a few things that we'd formerly relied on the preprocessor
to do.  This makes sym_setup_bus_dma_mask() small enough to inline into
its only caller.

Signed-off-by: Matthew Wilcox <990c37a323daf1549bdd24197927625080ee16b8@linux.intel.com>
Signed-off-by: James Bottomley <407b36959ca09543ccda8f8e06721c791bc53435@SteelEye.com>
",0,0,0,FALSE,FALSE,simplify,TRUE,TRUE,,perfective,TRUE
jimix/linux-poweren,ea57f80c8c0e59cfc5095f7e856ce7c8e6ac2984,sgi-xp: eliminate '>>>' in comments,"sgi-xp: eliminate '>>>' in comments

Comments in /drivers/misc/sgi-xp has been using '>>>' as a means to draw
attention to something that needs to be done or considered.  To avoid
colliding with git rejects, '>>>' will now be replaced by '!!!' to
indicate something to do, and by '???' to indicate something to be
considered.

Signed-off-by: Dean Nelson <23d1cd5a7cb5dacfcd2e05aa62142e62bfcaa7b3@sgi.com>
Signed-off-by: Andrew Morton <5c1e68b099950c134891f0b6e179498a8ebe9cf9@linux-foundation.org>
Signed-off-by: Linus Torvalds <69652caca27c8b940640ad396ab71f93cacec34f@linux-foundation.org>
",0,0,0,FALSE,FALSE,comments,TRUE,TRUE,,perfective,FALSE
cosmoecho/linux_xenvnuma,56847d857cb0c3ee78c22ce776a26f88d9ffd4d4,Merge branch 'akpm' (incoming from Andrew),"Merge branch 'akpm' (incoming from Andrew)

Merge second batch of fixes from Andrew Morton:

 - various misc bits

 - some printk updates

 - a new ""SRAM"" driver.

 - MAINTAINERS updates

 - the backlight driver queue

 - checkpatch updates

 - a few init/ changes

 - a huge number of drivers/rtc changes

 - fatfs updates

 - some lib/idr.c work

 - some renaming of the random driver interfaces

* emailed patches from Andrew Morton <akpm@linux-foundation.org>: (285 commits)
  net: rename random32 to prandom
  net/core: remove duplicate statements by do-while loop
  net/core: rename random32() to prandom_u32()
  net/netfilter: rename random32() to prandom_u32()
  net/sched: rename random32() to prandom_u32()
  net/sunrpc: rename random32() to prandom_u32()
  scsi: rename random32() to prandom_u32()
  lguest: rename random32() to prandom_u32()
  uwb: rename random32() to prandom_u32()
  video/uvesafb: rename random32() to prandom_u32()
  mmc: rename random32() to prandom_u32()
  drbd: rename random32() to prandom_u32()
  kernel/: rename random32() to prandom_u32()
  mm/: rename random32() to prandom_u32()
  lib/: rename random32() to prandom_u32()
  x86: rename random32() to prandom_u32()
  x86: pageattr-test: remove srandom32 call
  uuid: use prandom_bytes()
  raid6test: use prandom_bytes()
  sctp: convert sctp_assoc_set_id() to use idr_alloc_cyclic()
  ...
",1,0,0,TRUE,TRUE,fixes,TRUE,TRUE,,corrective,FALSE
chuck1/kernel,c0929b499f834210561fe5e8c48bcad4f2130d25,drm/nouveau: quirk for XFX GT-240X-YA,"drm/nouveau: quirk for XFX GT-240X-YA

Signed-off-by: Ben Skeggs <d9f27fb07c1e9f131223ad827fa5179f3846c30b@redhat.com>
",0,0,0,FALSE,FALSE,quirk,TRUE,TRUE,,adaptive,
ndufresne/linux-meson,9990bfd0e5d4aae9c33693aef8b0a36577c63677,fbdev: bfin-t350mcqb-fb: drop unused local variables,"fbdev: bfin-t350mcqb-fb: drop unused local variables

The local fbinfo/info vars in the suspend functions don't actually get
used which cause ugly gcc warnings, so drop them.

Signed-off-by: Mike Frysinger <8f3f75c74bd5184edcfa6534cab3c13a00a2f794@gentoo.org>
Cc: Krzysztof Helt <e36322531041744f35a39a40f0faffcfb5b388ff@poczta.fm>
Signed-off-by: Andrew Morton <5c1e68b099950c134891f0b6e179498a8ebe9cf9@linux-foundation.org>
Signed-off-by: Linus Torvalds <69652caca27c8b940640ad396ab71f93cacec34f@linux-foundation.org>
",0,0,0,FALSE,FALSE,unused,TRUE,TRUE,,perfective,FALSE
ivanmeler/android_kernel_samsung_zerolte,f8c07de6beac55c3273cbd679bfa67555ef14ef5,[ARM] nommu: add nommu specific Kconfig and MMUEXT variable in Makefile,"[ARM] nommu: add nommu specific Kconfig and MMUEXT variable in Makefile

This patch adds Kconfig-nommu for noMMU specific configurations
and MMUEXT variable into Makefile.

Signed-off-by: Hyok S. Choi <200fb88b4ba90542ec4d4a656184b93856e83093@samsung.com>
Signed-off-by: Russell King <f6aa0246ff943bfa8602cdf60d40c481b38ed232@arm.linux.org.uk>
",0,0,0,FALSE,FALSE,add,TRUE,TRUE,,adaptive,
kazuho/homebrew,7d226b12df414df3214745100c1bbec8e3d7768b,ruby-build 20150818,"ruby-build 20150818

Closes #43065.

Signed-off-by: Dominyk Tiller <53e438f55903875d07efdd98a8aaf887e7208dd3@gmail.com>
",0,0,0,FALSE,FALSE,build,FALSE,TRUE,,adaptive,
jzarl/inVRs-superbuild,ebc4791e7f548146eae15587168dc88d4c9ee845,Add OpenSG Support libs.,"Add OpenSG Support libs.
",0,0,0,FALSE,FALSE,add,FALSE,TRUE,,adaptive,
1N4148/android_kernel_samsung_smdk4412,6895b5262ea80c99e526d40d39e0ca48014bdb95,ALSA: es1968: Clear interrupts before enabling them,"ALSA: es1968: Clear interrupts before enabling them

Avoid spurious interrupts when initializing the device.

Signed-off-by: Ville Syrjälä <48bd072f57a62745d96f34f7d7d8cf0b89f84886@sci.fi>
Signed-off-by: Takashi Iwai <4596b3305151c7ee743192a95d394341e3d3b644@suse.de>
",0,0,0,FALSE,FALSE,other action,TRUE,TRUE,,adaptive,
OpenClovis/linux_tipc,a3f6ce6345771932f4d4ba080d3a5f0846293983,[media] usb/gspca/cpia1.c: use IS_ENABLED() macro,"[media] usb/gspca/cpia1.c: use IS_ENABLED() macro

replace:
 #if defined(CONFIG_INPUT) || \
     defined(CONFIG_INPUT_MODULE)
with:
 #if IS_ENABLED(CONFIG_INPUT)
This change was made for: CONFIG_INPUT

Reported-by: Mauro Carvalho Chehab <ad86ba2154032c9f55743a190faa2459a9d61d42@redhat.com>
Signed-off-by: Peter Senna Tschudin <d897b756ebf1c425d034f7458a172204a9625378@gmail.com>
Signed-off-by: Hans de Goede <9fa1be1a5b5729e4c6b404f34c9ce49ff4882fd8@redhat.com>
Signed-off-by: Mauro Carvalho Chehab <ad86ba2154032c9f55743a190faa2459a9d61d42@redhat.com>
",0,0,0,FALSE,FALSE,use,TRUE,TRUE,,perfective,TRUE
pauloremoli/terrama2,2320f2373326269f16961b7ffc114cd5f20b88e5,Merge branch 'master' of https://github.com/TerraMA2/terrama2,"Merge branch 'master' of https://github.com/TerraMA2/terrama2
",0,0,0,FALSE,FALSE,no syntactic evidence,FALSE,TRUE,,other,
Note-2/android_kernel_samsung_smdk4412,7c31625aa844d549cbb8a7aafb94ec4fde8b54a3,"[PATCH] ppc32: Add cputable entry for 750CXe DD2.4 (""Gekko"")","[PATCH] ppc32: Add cputable entry for 750CXe DD2.4 (""Gekko"")

Add a table entry for 750CXe DD2.4 (""Gekko"") as found in the GameCube from
Nintendo:

  http://www-306.ibm.com/chips/techlib/techlib.nsf/techdocs/291C8D0EF3EAEC1687256B72005C745C#C1

Signed-off-by: Arthur Othieno <e089ed3552f5ca2f0938ff5768b6be863018167f@bluewin.ch>
Signed-off-by: Andrew Morton <5c1e68b099950c134891f0b6e179498a8ebe9cf9@osdl.org>
Signed-off-by: Linus Torvalds <69652caca27c8b940640ad396ab71f93cacec34f@osdl.org>
",0,0,0,FALSE,FALSE,add,TRUE,,,adaptive,
