,token,commit,positive
10195,67138be12999c61558c3dd34328380c8e4523e73@1485747,1,0.0
10196,67138be12999c61558c3dd34328380c8e4523e73@1514457,1,1.0
10197,67138be12999c61558c3dd34328380c8e4523e73@1527635,1,1.0
10198,67138be12999c61558c3dd34328380c8e4523e73@1537423,1,0.0
10199,67138be12999c61558c3dd34328380c8e4523e73@1548089,1,0.0
10200,67138be12999c61558c3dd34328380c8e4523e73@1643084,1,1.0
10201,67138be12999c61558c3dd34328380c8e4523e73@1747597,1,1.0
10202,67138be12999c61558c3dd34328380c8e4523e73@1771133,1,1.0
10203,67138be12999c61558c3dd34328380c8e4523e73@1810356,1,0.0
10204,"67169,",1,1.0
10205,671],1,1.0
10206,671f734,1,0.0
10207,6723f5c15897d21c71bd3710cd2dc39cc1eec836,1,1.0
10208,67263),1,1.0
10209,673f5fa,2,1.0
10210,6741,1,0.0
10211,674216cbe73ff35208bc0a1d747b56e9978f6d05,1,1.0
10212,675,1,1.0
10213,"67504,",1,1.0
10214,6751fe1,1,1.0
10215,"67539,",1,1.0
10216,675e3d4,1,0.0
10217,6765001,1,1.0
10218,676b605182a5,1,1.0
10219,67780,1,1.0
10220,6781ms,1,0.0
10221,6789a0cb9a99ad75f5ca66dc7e65423d2552462c,1,1.0
10222,678ee97,1,0.0
10223,"67948,",1,0.0
10224,6795,1,0.0
10225,"67959,",1,1.0
10226,679608d,1,0.0
10227,67982),1,0.0
10228,6798c68588d5710f29d74f03722d4aabcb710491,1,1.0
10229,67a7cbc28,1,1.0
10230,67ee4ec,1,0.0
10231,68,1,0.0
10232,"68001,",1,0.0
10233,"68017,",1,1.0
10234,"68029,",1,1.0
10235,680c66c,1,1.0
10236,6814c3d,1,1.0
10237,681bd6a878a,1,1.0
10238,681bd6a878ad2a77c278f5619b51c542d7382aa2,1,1.0
10239,681cdfe,1,1.0
10240,683,1,0.0
10241,6834,1,0.0
10242,683],1,0.0
10243,6846,1,0.0
10244,"6846,",1,0.0
10245,6849,2,0.0
10246,684ad1b,3,0.666666666667
10247,686,1,1.0
10248,6864,1,0.0
10249,6865,1,0.0
10250,686],1,0.0
10251,6875210,2,1.0
10252,6875b01,1,1.0
10253,6876726,1,1.0
10254,688,1,0.0
10255,6884,1,0.0
10256,6885,1,0.0
10257,6886,1,0.0
10258,6890414,1,1.0
10259,6891efe,1,1.0
10260,6892,1,0.0
10261,68962ce,1,1.0
10262,6897,1,0.0
10263,68b8ee9,1,0.0
10264,68c7f87,1,1.0
10265,68cf019,1,0.0
10266,68da8d5,1,1.0
10267,68f66fe79dfb72671e6a7c79bb98646ec729c701),1,0.0
10268,68f77593823cab,1,0.0
10269,68fadd9,1,0.0
10270,68fb6d05e4009130e70408b8104892e099a0666f,1,1.0
10271,69,2,0.5
10272,6908,1,0.0
10273,690de64,1,1.0
10274,6917,1,0.0
10275,691da98,1,1.0
10276,692,1,0.0
10277,69301f352,1,1.0
10278,69336,1,0.0
10279,6941,1,1.0
10280,6964,1,1.0
10281,69734e0,1,1.0
10282,6976,1,0.0
10283,6977,1,0.0
10284,698,1,0.0
10285,69][sema],1,1.0
10286,69b27cf,1,0.0
10287,69b27cf5114adb6fbfc0375b6a5a416f82770d4c,1,0.0
10288,6],1,0.0
10289,6a19,19,0.578947368421
10290,6a271290,1,1.0
10291,6a322a4,1,1.0
10292,6a797d5,1,0.0
10293,6aa3941822a522867975e8cd1b488b2934cdf115,1,1.0
10294,6aaa8ccd251a6d5296695559d9f4f751ac5af4da,1,1.0
10295,6ab49180ea55974076153f652bfcb6e953813da3,1,1.0
10296,6abdfee,1,1.0
10297,6acba172bb480eefa0de3eca56c5a3a395e70a44,1,1.0
10298,6adf739cedd802c08ff47f56ff88b4a3280cc2bc,1,1.0
10299,6b02b80,1,0.0
10300,"6b099402b40,",1,0.0
10301,6b1c31ece6d2400bbfc3c673d9e82d4b,1,1.0
10302,6b22a25c519a1bcb97b6157d5d4e42962e1a8c89,1,1.0
10303,6b2c956b968edc007568b3bbccea4e23947e8d10,1,0.0
10304,6b4c704,1,1.0
10305,6b9e3584df6e4ca29553d2ff576b794e,1,0.0
10306,6ba9b0b55935bfab6683cddb7a89c00d17af5547,1,0.0
10307,6bae73c,2,0.0
10308,6bbc6ba,1,0.0
10309,6bcd3966,1,0.0
10310,6be9c04,1,0.0
10311,6c15ed3608e48604acda24975945f8a795b7b9ba,1,0.0
10312,6c2059e6c15c,2,1.0
10313,6c34279,2,1.0
10314,6c3717db43728b1ef73b17dd923eec4f7d6f6e4c),1,0.0
10315,6c527ec,1,1.0
10316,6c79c41e9c3a56f4ec6a8fc7e193f2612be9b02a,1,1.0
10317,6ca7da4abbca3e5614212d99138473a486d4de9f,1,1.0
10318,6cb30f83255,1,1.0
10319,6ceea2c,1,1.0
10320,6cfd737bb0d2f2853a610479877de5a3,1,0.0
10321,6d2523e,1,1.0
10322,6d2e402,1,1.0
10323,6d35773abcc8200225338c7a7a1984f4414b0b9b,1,1.0
10324,6d43b54945eeaa63d57bdbfc88c63c24cd8ea2fe,1,1.0
10325,6d4ed539dea126d91d73a261252e4b449cb12269,1,0.0
10326,6d5815aad,1,0.0
10327,6d6aaf5,1,1.0
10328,6d6aaf527a1620652d402a5c2c5fc6e8e311af79,1,1.0
10329,6d6b896,1,1.0
10330,6d6b896f6f2459d707e2f542bd66027e93bdc88c,1,1.0
10331,6d9870bf1916ec6046848e61fc1ad7eff6a50427,1,1.0
10332,6db10ac7ffd7abaf8fbf1762b7ea6c63b2585fe0,1,1.0
10333,6dcc3aa,1,1.0
10334,6dcfda2,1,0.0
10335,6df0c5b,1,1.0
10336,6dfadb6,1,1.0
10337,6dfc03dd5115f3048248c4ba26e698dfb3bdbbf9,1,1.0
10338,6dfd386,1,1.0
10339,6e2e187,1,0.0
10340,6e402d0d2,1,1.0
10341,6e40ef0,1,0.0
10342,6e48fd3,1,1.0
10343,6e73070313a782eb63d4fbcbe324d9acaf67334b,1,1.0
10344,6e73300,1,0.0
10345,6e77059,1,1.0
10346,6e7705934bd05d4fd13be90fd856296583b9c704,1,1.0
10347,6e99b4d3598a894bc1b5c1ef8e0645cf5b9da2be,1,1.0
10348,6eacd168e35c3a0cb8a9e2552ab5e1c23c603217,1,1.0
10349,6ecf37c133cea4f0b65bdfc9fbb355ddac474ae5,1,1.0
10350,6edb5ac,1,0.0
10351,6f1dea5c74,1,0.0
10352,6f2b815,1,1.0
10353,6f3281d,1,1.0
10354,6f3281d4049486e3ee70aeb22571715d7d4a6a8b,1,1.0
10355,6f3fe3eceb630f8b2af54c32d04de0bd465080db,1,1.0
10356,6f68ee4,1,1.0
10357,6f6e1ebd,12,0.25
10358,6f6fd84,1,1.0
10359,6f86cf5,1,1.0
10360,6f919e4,1,1.0
10361,6f919e4229c8a3445f2f8f6aa61416e09e943351,1,1.0
10362,6fa42e77bbaecd4eaecefd5a768433ded7a6369f,1,1.0
10363,6ffbe83,1,1.0
10364,6m15,1,0.0
10365,6min,1,1.0
10366,6x,1,1.0
10367,7,57,0.711111111111
10368,7%,3,1.0
10369,7),4,0.6
10370,7+,1,1.0
10371,"7,",5,0.5
10372,"7,079",1,0.0
10373,70%,1,0.0
10374,7004,1,0.0
10375,70141a8,1,1.0
10376,701b656c69d8d7a1e388ec506efff9fa5687dbe3,1,1.0
10377,701dcd2,1,0.0
10378,702,1,0.0
10379,702d59582,1,1.0
10380,7032,1,1.0
10381,7041,1,0.0
10382,70483ef,1,1.0
10383,704],1,1.0
10384,706,1,0.0
10385,706),1,0.0
10386,706069),1,0.0
10387,70670425,1,1.0
10388,708,1,1.0
10389,708380be11bb4c96db8d1bd19ea12a301575c487@230,1,1.0
10390,708380be11bb4c96db8d1bd19ea12a301575c487@235,1,1.0
10391,708380be11bb4c96db8d1bd19ea12a301575c487@270,1,1.0
10392,708380be11bb4c96db8d1bd19ea12a301575c487@909,1,0.0
10393,"7085,",1,1.0
10394,7094,1,1.0
10395,70b169c,1,0.0
10396,70c5e41,1,0.0
10397,70c5e416cd43258689e5198183583547845ce344,1,0.0
10398,70ec59d7d7de5c1ef57132c2ec9c1b8f,1,0.0
10399,70f77930915937ddb2320f7ef35e0aa703363297,1,0.0
10400,71,1,0.0
10401,7105),1,1.0
10402,7108],1,0.0
10403,710e09df70ec2f966ec99dc7d2b630a11485aea3,1,1.0
10404,711,1,1.0
10405,7110,1,1.0
10406,711d6c46609450f3a1783679bd3640b57a7a3c83,1,1.0
10407,711df0a,1,1.0
10408,7123,1,1.0
10409,7126,1,0.0
10410,713,1,1.0
10411,7132,1,0.0
10412,713268,1,0.0
10413,7135,1,1.0
10414,7158,1,1.0
10415,716b84034d,1,0.0
10416,717233a78dbd46a0328d4ba92052131525bbdfea,1,1.0
10417,7172bd4,1,1.0
10418,7172bd4bc6cc4df576e5255101275c3433be9b2e,1,1.0
10419,7188,1,1.0
10420,71a772ab2e199f32bfe55cdf419f953cfb9e4ad0,1,1.0
10421,71b6886297cd73e4c44012f0cb419f96285218a9,1,1.0
10422,"72,",3,0.4
10423,720,1,0.0
10424,721b621,1,1.0
10425,72214777,1,0.0
10426,7227,2,0.5
10427,7227],1,1.0
10428,7227][sparkr],1,1.0
10429,7236),1,1.0
10430,7238),1,1.0
10431,72430483ded51e9a7d01ef70c3dce3dda174fac1,1,1.0
10432,7250,1,0.0
10433,7258,1,1.0
10434,7266218,1,0.0
10435,726c764da4,1,1.0
10436,728,1,1.0
10437,72864,1,1.0
10438,728c017,1,1.0
10439,729,1,1.0
10440,729250,1,0.0
10441,7293,2,0.0
10442,7295a5e,1,0.0
10443,72b7e82d00ccd647df80bcdfd5a0c63ad2ac7103,1,1.0
10444,72bf94c,1,1.0
10445,72c7b6e,1,0.0
10446,73,1,1.0
10447,73001f3,2,1.0
10448,731,2,0.5
10449,7312,1,1.0
10450,731],1,1.0
10451,7320,1,0.0
10452,7321,1,0.0
10453,73247,1,0.0
10454,7325b15,1,0.0
10455,733063d55,1,1.0
10456,734],1,0.0
10457,7350,1,0.0
10458,7350),1,1.0
10459,7352,1,0.0
10460,7354,1,0.0
10461,735dfd3,2,0.0
10462,735fce7,1,0.0
10463,735fce7d890250325ad8eaac529def8457a995f3,1,0.0
10464,736,1,0.0
10465,7377e7b,1,1.0
10466,73874a46d79144a7a854eab57030c2bc,1,0.0
10467,738c68ad3fa682c1c132421abce7165e,1,1.0
10468,739,2,0.5
10469,7391,1,0.0
10470,73922dc797557132a36de1418c78f755185a3a53,1,1.0
10471,7392f3a,1,1.0
10472,739fc08bb31dd03cfeeb6a72c94f1ec9dd35058d@1223,1,1.0
10473,739fc08bb31dd03cfeeb6a72c94f1ec9dd35058d@1427,1,0.0
10474,739fc08bb31dd03cfeeb6a72c94f1ec9dd35058d@1978,1,1.0
10475,739fc08bb31dd03cfeeb6a72c94f1ec9dd35058d@3036,1,0.0
10476,73d0296,1,1.0
10477,73d997046cac376ccdbcaac6f183002bc19b9a1f**,1,0.0
10478,73dbd18add6e,1,0.0
10479,73ms,1,0.0
10480,74,3,1.0
10481,740,2,1.0
10482,7405,1,0.0
10483,7408c67,1,1.0
10484,74137f994,1,1.0
10485,7414a9c,1,0.0
10486,741cde1371bad372276ede75f7806ae52ad15169,1,1.0
10487,742d3bf,1,1.0
10488,742d3bff87b6e790e7aa447cbe94e5216f19e728,1,1.0
10489,743,1,1.0
10490,744,3,0.666666666667
10491,7448,1,0.0
10492,7456587,1,1.0
10493,7459,1,1.0
10494,745b900,1,1.0
10495,74639cd08d0f53ae39624fc793f6fe55325b6d45),1,0.0
10496,7470,1,0.0
10497,7474,1,0.0
10498,7485a82,1,0.0
10499,749,1,1.0
10500,74],1,1.0
10501,74e6431733c050716dad9223ffe8dd2aefa9cfba@10513,1,1.0
10502,74e6431733c050716dad9223ffe8dd2aefa9cfba@10573,1,1.0
10503,74e6431733c050716dad9223ffe8dd2aefa9cfba@11791,1,0.0
10504,74e6431733c050716dad9223ffe8dd2aefa9cfba@12193,1,0.0
10505,74e6431733c050716dad9223ffe8dd2aefa9cfba@12428,1,0.0
10506,74e6431733c050716dad9223ffe8dd2aefa9cfba@13119,1,0.0
10507,74e6431733c050716dad9223ffe8dd2aefa9cfba@13528,1,1.0
10508,74e6431733c050716dad9223ffe8dd2aefa9cfba@13720,1,0.0
10509,74e6431733c050716dad9223ffe8dd2aefa9cfba@5115,1,1.0
10510,74e6431733c050716dad9223ffe8dd2aefa9cfba@6333,1,0.0
10511,74e6431733c050716dad9223ffe8dd2aefa9cfba@7226,1,0.0
10512,74e6431733c050716dad9223ffe8dd2aefa9cfba@8694,1,0.0
10513,74ea334,1,1.0
10514,74f49cb,1,1.0
10515,"74hc595),",1,1.0
10516,75,1,1.0
10517,751,1,1.0
10518,753),1,0.0
10519,754,1,1.0
10520,7567,1,1.0
10521,757,1,1.0
10522,7574a46,1,1.0
10523,7574a460958adb79080875e53f745a7df798b612,1,1.0
10524,758cf64,1,0.0
10525,7590eb2516108a6f83086f5a2628fc6cfbeaf256,1,1.0
10526,7594741,1,1.0
10527,7594741dd9590337adc4e1b95a9e2f27ab89ea93,1,1.0
10528,75d367a9d0ee32c9dcf6206a3925735067af9d55,1,0.0
10529,75f75b3f5988398fff0660ca5f04aec756ab03bb,1,1.0
10530,75f91b41be5cdca27a6b53689d036828833fe58a,1,1.0
10531,76,1,1.0
10532,7610,1,0.0
10533,762,1,1.0
10534,7643,1,1.0
10535,76741fad3394aae3116a307c45cac4bddb1c366b,1,0.0
10536,7689,1,1.0
10537,7689bb6,1,1.0
10538,768],1,1.0
10539,76a14969adde41dadb1f5c8494a974fdc2d4d1a4,1,1.0
10540,76abc96,1,0.0
10541,76b2de9daf537f2c24f21416711d37f131ddd10c,1,0.0
10542,76b644c,1,0.0
10543,76c5dff,1,1.0
10544,77,3,0.666666666667
10545,7709deb3400841009e0acc2fec1ebe0e,1,0.0
10546,770ca79,1,0.0
10547,770e96c46633b1540507e2056939ca02d914e15a@299,1,1.0
10548,770e96c46633b1540507e2056939ca02d914e15a@807,1,1.0
10549,770k,1,1.0
10550,771c1a36bb,1,0.0
10551,772,1,0.0
10552,773,1,1.0
10553,773ff02e2f8e671f005e32bcf2e9d03el44,1,1.0
10554,7745,2,1.0
10555,775,1,1.0
10556,7760,1,1.0
10557,7766498,1,1.0
10558,778,1,0.0
10559,778333d2d1c013e8861a6f259e98917ee732dbb0,1,1.0
10560,7790,1,0.0
10561,77a733a99,1,0.0
10562,77ad057,1,1.0
10563,77aeaef,1,1.0
10564,77d38baf2a196118f0cf7e2b996a65f3,1,0.0
10565,77d89dc,1,1.0
10566,77ff72f,2,0.0
10567,"78,",1,1.0
10568,781,2,0.714285714286
10569,7818,1,0.0
10570,781a,1,0.0
10571,7820d58,1,1.0
10572,7823745acbe9b87eea2db4ef434e379fc903ec35,1,0.0
10573,7823e9106b63040e84835b70897490042b617da0,1,0.0
10574,783,2,0.0
10575,7836,1,0.0
10576,784,2,1.0
10577,7844,1,0.0
10578,784b407,1,1.0
10579,784f0061a,1,0.0
10580,7855,1,0.0
10581,7856,1,0.0
10582,7865,1,1.0
10583,7865f5e,1,0.0
10584,787,2,0.0
10585,7872,1,0.0
10586,7876,1,0.0
10587,7884a570187fb4ad04b4756c8668bfdf67300ad5,1,0.0
10588,7888,1,0.0
10589,788a0d9,1,1.0
10590,7892,1,1.0
10591,78ce130,1,1.0
10592,7900,1,0.0
10593,7902,1,1.0
10594,7919,1,1.0
10595,791],1,1.0
10596,792),1,0.0
10597,79383ce,1,0.0
10598,7950,1,1.0
10599,7950),1,1.0
10600,798,1,0.0
10601,7980,1,0.0
10602,798f7f17b3f48e3a3b04c9a4b931997c16fcef67],1,0.0
10603,7994,1,0.0
10604,7999,7,0.95652173913
10605,799b5e1,1,1.0
10606,799df91,1,0.0
10607,79a5649dd1c05ba98865bc3b65865c20461f5f86,1,0.0
10608,79cacd5082906c3d08c208e879e50f739677160f,1,1.0
10609,79d26fc,1,1.0
10610,79da6bc,1,1.0
10611,79dda42,1,1.0
10612,79fb06f,1,1.0
10613,7],2,0.0
10614,7a14f31,1,1.0
10615,7a1ea8f,1,1.0
10616,7a48e42,1,1.0
10617,7a49cac,1,1.0
10618,7a49cacd3937311fcb1cb36b6ba3336fca811991,1,1.0
10619,7a53cef33b623b36e259f432b31333c796f74239,1,1.0
10620,7a7889ffec55,1,1.0
10621,7a8c63da3,1,1.0
10622,7aac6db,1,0.0
10623,7adc9a9,1,1.0
10624,7ade498101d02573b20a2405ebe0bdb8efd8aa3b,1,1.0
10625,7af0c3b,1,0.0
10626,7b06c2e,1,1.0
10627,7b0fb18,1,1.0
10628,7b29738661156a0921a51593ec1e5ef9b6d3dbc8,1,1.0
10629,7b3888d04459ae2b02efcd3775b8e9fc0631fb87,1,1.0
10630,7b4737c,1,0.0
10631,7b549b1,1,1.0
10632,7b91b5f,1,1.0
10633,7ba0cb7,1,0.0
10634,7ba369bbcabf9028caeed5b5639352dcdb6fcb7b,1,1.0
10635,7bb08f5bf,1,1.0
10636,7bbb4401667243da81671e23fd8a2246,1,0.0
10637,7bc9c6c171ab0cd1d3ded4cf6d812ebe41c3eb78,1,1.0
10638,7c19b82af,1,1.0
10639,7c247d4,1,1.0
10640,7c29ec9,1,0.0
10641,7c6e89d812d4d4322601fd530b9f8b77a9c13231,1,1.0
10642,7c77fda,1,0.0
10643,7c8a654e6daa0cb32a37b2b4fb059b24fd34f810,1,1.0
10644,7c919b2,1,1.0
10645,7ca37d4116f15a2d22ad16fbbe682f1f,1,0.0
10646,7cab53a,1,0.0
10647,7cad849,1,0.0
10648,7cd624a,1,1.0
10649,7cd624aaaa3210da73309b0ba0ecdc32dd32ab35,1,1.0
10650,7d2b7e2,1,1.0
10651,7d5d91256bd1b8bc2a95e8993a08a57396f86fdb,1,1.0
10652,7d81e95,1,1.0
10653,7d8a5eb,1,1.0
10654,7db95ff,1,1.0
10655,7dbc103,1,0.0
10656,7dcb79eb15de983f331699ab57b0a6be1461ab36,1,0.0
10657,7ddbcd4,2,1.0
10658,7de04fab52ad6b742dbea100674f9671,1,0.0
10659,7deeb62,1,1.0
10660,7e023d865,1,1.0
10661,7e0fd53f02a0e20d063440b3cce5569e51e71afc,1,0.0
10662,7e12181,1,1.0
10663,7e12181958eb3aaf05a61a3308af535f72d2ee63,1,1.0
10664,7e1955d8b3c9afb8814b37cf8472deb6c05824a0,1,1.0
10665,7e352e4,1,1.0
10666,7e36203,1,1.0
10667,7e3f8f7,1,0.0
10668,7e47624f5,1,1.0
10669,7e51e52,1,0.0
10670,7e5d94d,1,0.0
10671,7e5d95b,1,1.0
10672,7e5e,1,1.0
10673,7e687ac9d39947aa4fbe44d5e507cc8e85c4aeb0,1,1.0
10674,7e6dcd9,1,0.0
10675,7ea5161,1,0.0
10676,7eaa00302a4432c5a2ad5bc8bbde77495c48283b,1,0.0
10677,7eb3305d62c9c5d80ef891bbb8a41f2797dc7ef5,1,0.0
10678,7ec81e7c7d1,1,1.0
10679,7ec81e7c7d115f77d712892dfc79db72b9f5bc7a,1,1.0
10680,7ecd973,1,0.0
10681,7edf353eefe6c9e7aac74b7bbc37b923cac1b913),1,0.0
10682,7ee54fd7c,1,0.0
10683,7ef284f,1,1.0
10684,7f15ebc7a2b599ab10dbc15bca6f823591213e67,1,0.0
10685,7f5346a80,1,1.0
10686,7f62e06,1,1.0
10687,7f812a7c63f78e0acfd4a09690e09fe7fd2062b9,1,1.0
10688,7f90ea7,1,0.0
10689,7f91a405b306c7e4b188c2f226c0d3645bc88d63,1,1.0
10690,7fb4af5,1,1.0
10691,7fce6c8a93d293767dacbcd682831f86,1,0.0
10692,7fd3da1,1,1.0
10693,7fd3da1094082c65b2ecb133c42d89e2b9ad7dee,1,1.0
10694,7ffa0d6b912eca0363ee6f2007846fa95b75fc71,1,1.0
10695,7x,2,1.0
10696,8,68,0.714285714286
10697,8%,2,0.5
10698,8%),1,0.0
10699,8),2,0.5
10700,"8),",1,1.0
10701,8+3,2,0.5
10702,"8,",7,0.2
10703,80,10,0.909090909091
10704,80%,3,1.0
10705,"80,85",1,1.0
10706,8000,1,1.0
10707,8001,2,0.0
10708,8004ab7405cc878574b030c964ccdccfea301706,1,1.0
10709,80060000,1,0.0
10710,80126f1b75018f52a76344bbe9330acfded95096,1,1.0
10711,801b35e28c918e9d4af111085c9617711bbbe0cd,1,0.0
10712,802,3,0.333333333333
10713,8025,2,1.0
10714,803,1,1.0
10715,80315273,1,1.0
10716,803f77a,1,1.0
10717,805,1,0.0
10718,8052,1,0.0
10719,8061,1,0.0
10720,8064,1,0.0
10721,8079,1,1.0
10722,8080,9,0.692307692308
10723,8081,1,1.0
10724,809,2,1.0
10725,8094,1,0.0
10726,809bb98,1,1.0
10727,809bb9804255e99cfdc679c7663fd42cf6e2aa5f,1,1.0
10728,80a6ad8e671b,1,0.0
10729,80bf7c1,1,1.0
10730,80bf7c1aadda6e3c636988cd0c4708d2a2288ef5,1,1.0
10731,80d59baa,2,0.0
10732,80dda36,1,1.0
10733,80e2e9d0c,1,1.0
10734,80ed8afc0,1,1.0
10735,80ghz,1,0.0
10736,80ms,1,1.0
10737,8100,1,0.0
10738,81078ca,1,1.0
10739,811824e,1,0.0
10740,8119026,1,0.0
10741,811943e87009288227d669173115e40188be8ab9,1,1.0
10742,8123c2974def1d6af1d2e941e3aec337a0b81dc0],1,0.0
10743,8128,1,0.0
10744,813,1,0.0
10745,813381,1,0.0
10746,8147,1,1.0
10747,814],1,1.0
10748,816a5d8505b062b77348890d4524675812cc61c0,1,1.0
10749,81734cf,1,0.0
10750,8179ed1497e1,1,1.0
10751,8188,1,1.0
10752,81a4b56,1,1.0
10753,81a4b565925b7917d4e809fcf48c12098f7bc705,1,1.0
10754,81d1951d5562bec4086d719748360f3f24df4168,1,1.0
10755,81db9cb,1,0.0
10756,81f8844,1,1.0
10757,81fd5c1,1,1.0
10758,820,1,1.0
10759,"820,",1,1.0
10760,821,1,1.0
10761,823,1,0.0
10762,823f,12,0.25
10763,825,2,0.5
10764,826],1,1.0
10765,827,1,1.0
10766,828,2,0.285714285714
10767,829,2,0.875
10768,8291,1,0.0
10769,8295e12,2,1.0
10770,82a54b9,1,1.0
10771,82c6,1,1.0
10772,82cc6529f,1,1.0
10773,82d30dc,1,1.0
10774,82d5da2a3b001488cfe0b88711879ccd861d9fd1,1,0.0
10775,82dde31,1,0.0
10776,82eb688,1,1.0
10777,82ec6241a,1,1.0
10778,82fa38d,1,1.0
10779,830,1,1.0
10780,8306,1,1.0
10781,83099fc,1,1.0
10782,831eafc8ae,1,0.0
10783,83221ec,1,1.0
10784,8325f0a16b0c0e7b835af92fc7dfe923b1f55e1e,1,1.0
10785,833,1,1.0
10786,8339,1,1.0
10787,834d30341,1,0.0
10788,836,1,1.0
10789,837,2,1.0
10790,8378,1,0.0
10791,8380,1,1.0
10792,8381e46758d18c6286fde35c52b1a2a475d7d0df,1,1.0
10793,8382,1,0.0
10794,8385906,1,1.0
10795,838],1,1.0
10796,839,1,0.0
10797,839],1,1.0
10798,83befe09b2cd206064c660aedf85de834f197f04,1,1.0
10799,83cbabb85,1,1.0
10800,83e2d3d,1,1.0
10801,83f3543,1,1.0
10802,83ms,1,1.0
10803,841],1,1.0
10804,841f23d,1,1.0
10805,84322ed,1,1.0
10806,843541c35cd442db60378e57ad5909c71b03c7ab,1,0.0
10807,844,2,0.5
10808,8456,1,0.0
10809,845b3b6,1,1.0
10810,8466],1,0.0
10811,8474,1,1.0
10812,847659),1,1.0
10813,848cf5833fc12e771708850c370049e4975fc3c8,1,1.0
10814,8495,1,1.0
10815,84961315,1,1.0
10816,84abeffd4acf88cadfde9e5191015d37a20cde7a,1,1.0
10817,84cc318424d4,1,0.0
10818,85,1,0.0
10819,85%,1,1.0
10820,85),1,0.0
10821,851,1,0.0
10822,8510943,1,0.0
10823,851585,1,1.0
10824,851],1,1.0
10825,851da04f6cfe36b70864a7035fd10dddf6c5c9e6,1,1.0
10826,852),1,1.0
10827,8528,1,0.0
10828,852],1,1.0
10829,852](https,1,1.0
10830,852ba4dd265eddbdcf3d488b87fb00cfe4a9154c,1,0.0
10831,8532,1,0.0
10832,8538,1,1.0
10833,8548237,1,1.0
10834,854],1,1.0
10835,855],1,0.0
10836,856,1,0.0
10837,8564,1,0.0
10838,8564911268,1,0.0
10839,8569,1,0.0
10840,856a7db,1,1.0
10841,856a7dba43bc43a5918899ed780a37d85ab170f4,1,1.0
10842,857],1,0.0
10843,858,2,1.0
10844,8581],1,1.0
10845,8583,1,1.0
10846,8584],1,1.0
10847,8584c8a,1,1.0
10848,858],3,0.666666666667
10849,859,1,1.0
10850,8590cc1,1,1.0
10851,85939e7f34b450eb277090995a518e260bdc473b,1,1.0
10852,8597,1,1.0
10853,859],1,0.0
10854,85aab2a,1,0.0
10855,85ad31e,1,0.0
10856,85b835c,1,1.0
10857,85b8d0e,1,1.0
10858,85c579e,1,1.0
10859,85c9c4b,1,0.0
10860,85cpp,1,0.0
10861,85d3b59,3,0.0
10862,85dd559,1,1.0
10863,85ead06cc1a22386d9534f6e53a2a7dbf7492991,1,1.0
10864,85ecd35df9feb8abdbb405df34c945dce87adec2,1,1.0
10865,85f3106,1,1.0
10866,861,2,1.0
10867,861],3,0.666666666667
10868,861d4f6,1,1.0
10869,861d4f636aa4548f48edc6f6956ce5e2121286f3,1,1.0
10870,861e8232717edb85f02d6e34aec9169873f4b546,1,1.0
10871,861f48b,1,1.0
10872,861f48b7953145e5539b6b5b3c270b6f8ae4d678,1,1.0
10873,8620],1,1.0
10874,86211d554,1,1.0
10875,862],2,0.5
10876,863,1,1.0
10877,8639,1,0.0
10878,863b0ca,1,1.0
10879,86460b3,1,1.0
10880,864734d112,1,0.0
10881,8659,1,0.0
10882,865fdf1,1,1.0
10883,865fdf1cca0c3bc60f17dde98d1afda6514d7f47,1,1.0
10884,8660],1,1.0
10885,8669520ca2d677a430b81a528f5084d5d578deb1],1,1.0
10886,8670fb4,1,1.0
10887,8675,1,1.0
10888,8675b8d,1,1.0
10889,8680,1,0.0
10890,8686,1,0.0
10891,86b7bd9,1,0.0
10892,86bffb7,1,1.0
10893,86d059f,2,1.0
10894,86e2d07,1,1.0
10895,86f1713e5,1,1.0
10896,8705,1,0.0
10897,871,1,0.0
10898,872,1,0.0
10899,872),1,0.0
10900,8722b63,1,0.0
10901,8739fce198aea8c9a1fad453540428b876d4a56b,1,0.0
10902,873d60151fb7ff88fca5353a02b498dff7fc964b,1,0.0
10903,8747,1,1.0
10904,875],2,0.0
10905,875ebb3,1,1.0
10906,876,1,1.0
10907,877c9deca,1,1.0
10908,879d,5,0.6
10909,87ac2f6,1,1.0
10910,87cd63736e2e3cc336b05e93e1a7eeea76431652,1,1.0
10911,87d5,1,1.0
10912,87da74fb98a,1,1.0
10913,87da74fb98aef1f664553ca2b8406ca154e4c19f,1,1.0
10914,87f8,1,0.0
10915,88%,1,0.0
10916,880,1,0.0
10917,8820963,1,1.0
10918,8827,1,0.0
10919,882faeab57ab39d18f72abd9b65d286db92e1011,1,1.0
10920,8831,1,0.0
10921,8834,1,0.0
10922,883a213113962695a8242fa565dbb8e4cd56ec6c,1,1.0
10923,8855,1,0.0
10924,886,1,0.0
10925,8870],1,0.0
10926,8874,1,1.0
10927,888,1,1.0
10928,88827,1,0.0
10929,88a02fb879b533b26702d31197fdd5f182adef32],1,1.0
10930,88c7d4d,1,0.0
10931,88d6,1,1.0
10932,88e184d,1,1.0
10933,89,2,0.5
10934,89),1,0.0
10935,8909,1,1.0
10936,8912,1,0.0
10937,8920,1,1.0
10938,8936,1,0.0
10939,8938,1,0.0
10940,8942],1,0.0
10941,8951],1,1.0
10942,8952,1,1.0
10943,896,1,0.0
10944,8962,1,0.0
